"Season","Week","SeasonType","StartDate","StartTimeTBD","Completed","HomeId","HomeTeam","HomeClassification","HomeConference","HomePoints","HomeLineScores","HomePostgameWinProbability","HomePregameElo","HomePostgameElo","AwayId","AwayTeam","AwayClassification","AwayConference","AwayPoints","AwayLineScores","AwayPostgameWinProbability","AwayPregameElo","AwayPostgameElo","ExcitementIndex","Highlights","Notes"
"2025","7","regular","2025-10-12T00:00:00.000Z","false","true","2658","Texas A&M-Kingsville","ii","Lone Star","24","7,3,7,7","","","","2025","Angelo State","ii","Lone Star","19","3,7,0,9","","","","","",""
"2025","7","regular","2025-10-12T00:00:00.000Z","false","true","11","Colorado Mesa","ii","Rocky Mountain","54","20,7,21,6","","","","2001","Adams State","ii","Rocky Mountain","17","7,10,0,0","","","","","",""
"2025","7","regular","2025-10-12T00:00:00.000Z","false","true","2231","Fort Hays State","ii","Mid America","14","0,7,7,0","","","","2122","Central Oklahoma","ii","Mid America","21","0,7,7,7","","","","","",""
"2025","7","regular","2025-10-12T00:00:00.000Z","false","true","2834","Sul Ross State","ii","Lone Star","23","","","","","2395","Midwestern State","ii","Lone Star","69","","","","","","",""
"2025","7","regular","2025-10-12T00:00:00.000Z","false","true","3101","Utah Tech","fcs","UAC","23","7,6,3,7","0.08286609500646591","","","2627","Tarleton State","fcs","UAC","41","13,7,7,14","0.9171339049935341","","","4.671780203611916","",""
"2025","7","regular","2025-10-12T00:00:00.000Z","false","true","2692","Weber State","fcs","Big Sky","27","3,7,10,7","0.07472828030586243","","","16","Sacramento State","fcs","Big Sky","55","7,21,7,20","0.9252717196941376","","","3.6327492232211203","",""
"2025","7","regular","2025-10-12T01:45:00.000Z","false","true","68","Boise State","fbs","Mountain West","41","10,7,3,21","0.9987900853157043","1654","1667","167","New Mexico","fbs","Mountain West","25","0,14,3,8","0.0012099146842956543","1416","1403","5.141023063108582","",""
"2025","7","regular","2025-10-12T02:00:00.000Z","false","true","2923","Pomona Pitzer","iii","So. Cal.","10","7,0,3,0","","","","411","Chapman","iii","So. Cal.","17","10,7,0,0","","","","","",""
"2025","7","regular","2025-10-12T02:15:00.000Z","false","true","254","Utah","fbs","Big 12","42","7,14,14,7","0.9942936897277832","1680","1773","9","Arizona State","fbs","Big 12","10","3,0,7,0","0.005706310272216797","1722","1629","3.272559133791891","",""
"2025","7","regular","2025-10-12T02:30:00.000Z","false","true","2440","Nevada","fbs","Mountain West","10","0,0,0,10","0","1259","1188","21","San Diego State","fbs","Mountain West","44","14,21,9,0","1","1463","1534","2.7710207793983725","",""
"2025","7","regular","2025-10-12T03:59:00.000Z","false","true","62","Hawai'i","fbs","Mountain West","44","10,14,3,17","0.8678674101829529","1280","1335","328","Utah State","fbs","Mountain West","26","3,17,6,0","0.13213258981704712","1425","1370","6.965090359565352","",""
"2025","8","regular","2025-10-14T23:00:00.000Z","false","false","2335","Liberty","fbs","Conference USA","","","","1426","","166","New Mexico State","fbs","Conference USA","","","","1229","","","",""
"2025","8","regular","2025-10-14T23:30:00.000Z","false","false","6","South Alabama","fbs","Sun Belt","","","","1421","","2032","Arkansas State","fbs","Sun Belt","","","","1224","","","",""
"2025","8","regular","2025-10-15T00:00:00.000Z","false","false","98","Western Kentucky","fbs","Conference USA","","","","1424","","2229","Florida International","fbs","Conference USA","","","","1216","","","",""
"2025","8","regular","2025-10-15T23:00:00.000Z","false","false","2534","Sam Houston","fbs","Conference USA","","","","1173","","2638","UTEP","fbs","Conference USA","","","","1200","","","",""
"2025","8","regular","2025-10-15T23:00:00.000Z","false","false","55","Jacksonville State","fbs","Conference USA","","","","1517","","48","Delaware","fbs","Conference USA","","","","1491","","","",""
"2025","8","regular","2025-10-16T23:00:00.000Z","false","false","354","Olivet College","iii","Michigan","","","","","","2651","Trine University","iii","Michigan","","","","","","","",""
"2025","8","regular","2025-10-16T23:00:00.000Z","false","false","200","Southern Nazarene","ii","Great American","","","","","","2927","Southwestern Oklahoma State","ii","Great American","","","","","","","",""
"2025","8","regular","2025-10-16T23:30:00.000Z","false","false","151","East Carolina","fbs","American Athletic","","","","1540","","202","Tulsa","fbs","American Athletic","","","","1045","","","",""
"2025","8","regular","2025-10-17T22:00:00.000Z","false","false","274","Maine Maritime","iii","Commonwealth Coast","","","","","","111675","Biddeford","iii","Commonwealth Coast","","","","","","","",""
"2025","8","regular","2025-10-17T23:00:00.000Z","false","false","2390","Miami","fbs","ACC","","","","1843","","97","Louisville","fbs","ACC","","","","1735","","","",""
"2025","8","regular","2025-10-17T23:00:00.000Z","false","false","2749","Worcester Polytechnic Institute","iii","NEWMAC","","","","","","81","Springfield","iii","NEWMAC","","","","","","","",""
"2025","8","regular","2025-10-18T00:00:00.000Z","false","false","2745","Wisconsin-Whitewater","iii","Wisconsin","","","","","","2744","Wisconsin-Stout","iii","Wisconsin","","","","","","","",""
"2025","8","regular","2025-10-18T00:00:00.000Z","false","false","135","Minnesota","fbs","Big Ten","","","","1534","","158","Nebraska","fbs","Big Ten","","","","1699","","","",""
"2025","8","regular","2025-10-18T01:00:00.000Z","false","false","328","Utah State","fbs","Mountain West","","","","1370","","23","San José State","fbs","Mountain West","","","","1417","","","",""
"2025","8","regular","2025-10-18T02:30:00.000Z","false","false","25","California","fbs","ACC","","","","1408","","153","North Carolina","fbs","ACC","","","","1342","","","",""
"2025","8","regular","2025-10-18T04:00:00.000Z","true","false","2310","Kentucky State","ii","SIAC","","","","","","112334","Franklin Pierce","ii","Northeast 10","","","","","","","","Caribbean HBCU College Football Puerto Rico Bowl"
"2025","8","regular","2025-10-18T16:00:00.000Z","false","false","2818","Montclair State","iii","New Jersey","","","","","","2532","Salisbury","iii","New Jersey","","","","","","","",""
"2025","8","regular","2025-10-18T16:00:00.000Z","false","false","293","Castleton","iii","New Jersey","","","","","","2442","College Of New Jersey","iii","New Jersey","","","","","","","",""
"2025","8","regular","2025-10-18T16:00:00.000Z","false","false","126086","Post University","ii","Northeast 10","","","","","","2038","Assumption","ii","Northeast 10","","","","","","","",""
"2025","8","regular","2025-10-18T16:00:00.000Z","false","false","2477","Ohio Dominican","ii","Great Midwest Athletic","","","","","","308","Ashland","ii","Great Midwest Athletic","","","","","","","",""
"2025","8","regular","2025-10-18T16:00:00.000Z","false","false","2646","Thomas More College","ii","Great Midwest Athletic","","","","","","2838","Tiffin","ii","Great Midwest Athletic","","","","","","","",""
"2025","8","regular","2025-10-18T16:00:00.000Z","false","false","103","Boston College","fbs","ACC","","","","1303","","41","UConn","fbs","FBS Independents","","","","1541","","","",""
"2025","8","regular","2025-10-18T16:00:00.000Z","false","false","238","Vanderbilt","fbs","SEC","","","","1742","","99","LSU","fbs","SEC","","","","1763","","","",""
"2025","8","regular","2025-10-18T16:00:00.000Z","false","false","130","Michigan","fbs","Big Ten","","","","1812","","264","Washington","fbs","Big Ten","","","","1701","","","",""
"2025","8","regular","2025-10-18T16:00:00.000Z","false","false","2707","West Virginia State","ii","Mountain East","","","","","","112335","Wheeling","ii","Mountain East","","","","","","","",""
"2025","8","regular","2025-10-18T16:00:00.000Z","false","false","2655","Tulane","fbs","American Athletic","","","","1580","","349","Army","fbs","American Athletic","","","","1552","","","",""
"2025","8","regular","2025-10-18T16:00:00.000Z","false","false","2224","Findlay","ii","Great Midwest Athletic","","","","","","2316","Kentucky Wesleyan","ii","Great Midwest Athletic","","","","","","","",""
"2025","8","regular","2025-10-18T16:00:00.000Z","false","false","2967","Framingham State","iii","MSCAC","","","","","","2909","Westfield State","iii","MSCAC","","","","","","","",""
"2025","8","regular","2025-10-18T16:00:00.000Z","false","false","2205","Edinboro University","ii","Pennsylvania State Athletic","","","","","","2986","Fairmont State","ii","Mountain East","","","","","","","",""
"2025","8","regular","2025-10-18T16:00:00.000Z","false","false","248","Houston","fbs","Big 12","","","","1477","","12","Arizona","fbs","Big 12","","","","1473","","","",""
"2025","8","regular","2025-10-18T16:00:00.000Z","false","false","2557","Coast Guard","iii","NEWMAC","","","","","","109","MIT","iii","NEWMAC","","","","","","","",""
"2025","8","regular","2025-10-18T16:00:00.000Z","false","false","2972","Plymouth State","iii","MSCAC","","","","","","15","Anna Maria College","iii","MSCAC","","","","","","","",""
"2025","8","regular","2025-10-18T16:00:00.000Z","false","false","2392","Michigan Tech","ii","GLIAC","","","","","","2222","Ferris State","ii","GLIAC","","","","","","","",""
"2025","8","regular","2025-10-18T16:00:00.000Z","false","false","127954","Eastern University","iii","Mid Atlantic","","","","","","2015","Albright","iii","Mid Atlantic","","","","","","","",""
"2025","8","regular","2025-10-18T16:00:00.000Z","false","false","2221","FDU-Florham","iii","Mid Atlantic","","","","","","2808","Delaware Valley","iii","Mid Atlantic","","","","","","","",""
"2025","8","regular","2025-10-18T16:00:00.000Z","false","false","2781","Brockport","iii","Empire 8","","","","","","3162","Alfred State","iii","Empire 8","","","","","","","",""
"2025","8","regular","2025-10-18T16:00:00.000Z","false","false","2776","Salve Regina","iii","NEWMAC","","","","","","2383","Merchant Marine Academy","iii","NEWMAC","","","","","","","",""
"2025","8","regular","2025-10-18T16:00:00.000Z","false","false","2108","Catholic","iii","Landmark Conference","","","","","","323","Moravian","iii","Landmark Conference","","","","","","","",""
"2025","8","regular","2025-10-18T16:00:00.000Z","false","false","40","Curry College","iii","Commonwealth Coast","","","","","","2884","Nichols College","iii","Commonwealth Coast","","","","","","","",""
"2025","8","regular","2025-10-18T16:00:00.000Z","false","false","2280","Husson","iii","Commonwealth Coast","","","","","","131108","New England College","","","","","","","","","",""
"2025","8","regular","2025-10-18T16:00:00.000Z","false","false","110","Mass Maritime","iii","MSCAC","","","","","","114","Fitchburg State","iii","MSCAC","","","","","","","",""
"2025","8","regular","2025-10-18T16:00:00.000Z","false","false","2056","Belhaven","iii","USA South","","","","","","2256","Greensboro College","iii","USA South","","","","","","","",""
"2025","8","regular","2025-10-18T16:00:00.000Z","false","false","193","Miami (OH)","fbs","Mid-American","","","","1440","","2199","Eastern Michigan","fbs","Mid-American","","","","1213","","","",""
"2025","8","regular","2025-10-18T16:00:00.000Z","false","false","43","Yale","fcs","Ivy","","","","","","284","Stonehill","fcs","NEC","","","","","","","",""
"2025","8","regular","2025-10-18T16:00:00.000Z","false","false","225","Brown","fcs","Ivy","","","","","","163","Princeton","fcs","Ivy","","","","","","","",""
"2025","8","regular","2025-10-18T16:00:00.000Z","false","false","2747","Wofford","fcs","Southern","","","","","","231","Furman","fcs","Southern","","","","","","","",""
"2025","8","regular","2025-10-18T16:00:00.000Z","false","false","189","Bowling Green","fbs","Mid-American","","","","1422","","2117","Central Michigan","fbs","Mid-American","","","","1110","","","",""
"2025","8","regular","2025-10-18T16:00:00.000Z","false","false","2341","Long Island University","fcs","NEC","","","","","","2523","Robert Morris","fcs","NEC","","","","","","","",""
"2025","8","regular","2025-10-18T16:00:00.000Z","false","false","2628","TCU","fbs","Big 12","","","","1718","","239","Baylor","fbs","Big 12","","","","1593","","","",""
"2025","8","regular","2025-10-18T16:00:00.000Z","false","false","150","Duke","fbs","ACC","","","","1645","","59","Georgia Tech","fbs","ACC","","","","1588","","","",""
"2025","8","regular","2025-10-18T16:00:00.000Z","false","false","108","Harvard","fcs","Ivy","","","","","","2771","Merrimack","fcs","FCS Independents","","","","","","","",""
"2025","8","regular","2025-10-18T16:00:00.000Z","false","false","2168","Dayton","fcs","Pioneer","","","","","","2086","Butler","fcs","Pioneer","","","","","","","",""
"2025","8","regular","2025-10-18T16:45:00.000Z","false","false","2579","South Carolina","fbs","SEC","","","","1670","","201","Oklahoma","fbs","SEC","","","","1741","","","",""
"2025","8","regular","2025-10-18T17:00:00.000Z","false","false","121","Bates","iii","NESCAC","","","","","","2731","Williams","iii","NESCAC","","","","","","","",""
"2025","8","regular","2025-10-18T17:00:00.000Z","false","false","2062","Bethany (WV)","iii","Presidents'","","","","","","2274","Hiram College","iii","Presidents'","","","","","","","",""
"2025","8","regular","2025-10-18T17:00:00.000Z","false","false","2830","St. Anselm","ii","Northeast 10","","","","","","2022","American International","ii","Northeast 10","","","","","","","",""
"2025","8","regular","2025-10-18T17:00:00.000Z","false","false","336","Wesleyan University (CT)","iii","NESCAC","","","","","","340","Bowdoin","iii","NESCAC","","","","","","","",""
"2025","8","regular","2025-10-18T17:00:00.000Z","false","false","2977","Trinity (CT)","iii","NESCAC","","","","","","2394","Middlebury","iii","NESCAC","","","","","","","",""
"2025","8","regular","2025-10-18T17:00:00.000Z","false","false","7","Amherst","iii","NESCAC","","","","","","33","Colby College","iii","NESCAC","","","","","","","",""
"2025","8","regular","2025-10-18T17:00:00.000Z","false","false","124180","Bluefield State","ii","CIAA","","","","","","2075","Bowie State","ii","CIAA","","","","","","","",""
"2025","8","regular","2025-10-18T17:00:00.000Z","false","false","2676","Virginia Union","ii","CIAA","","","","","","2339","Lincoln (PA)","ii","CIAA","","","","","","","",""
"2025","8","regular","2025-10-18T17:00:00.000Z","false","false","2551","Shaw","ii","CIAA","","","","","","2304","Johnson C Smith","ii","CIAA","","","","","","","",""
"2025","8","regular","2025-10-18T17:00:00.000Z","false","false","2736","Winston-Salem","ii","CIAA","","","","","","2940","Livingstone","ii","CIAA","","","","","","","",""
"2025","8","regular","2025-10-18T17:00:00.000Z","false","false","2273","Hillsdale","ii","Great Midwest Athletic","","","","","","2886","Northwood (MI)","ii","Great Midwest Athletic","","","","","","","",""
"2025","8","regular","2025-10-18T17:00:00.000Z","false","false","2782","Cortland","iii","Empire 8","","","","","","365","Alfred University","iii","Empire 8","","","","","","","",""
"2025","8","regular","2025-10-18T17:00:00.000Z","false","false","131","Wayne State (MI)","ii","GLIAC","","","","","","110254","Davenport","ii","GLIAC","","","","","","","",""
"2025","8","regular","2025-10-18T17:00:00.000Z","false","false","2128","University Of Charleston (WV)","ii","Mountain East","","","","","","341","Frostburg State","ii","Mountain East","","","","","","","",""
"2025","8","regular","2025-10-18T17:00:00.000Z","false","false","455","West Virginia Wesleyan","ii","Mountain East","","","","","","2699","West Liberty","ii","Mountain East","","","","","","","",""
"2025","8","regular","2025-10-18T17:00:00.000Z","false","false","2487","Pace","ii","Northeast 10","","","","","","2583","Southern Connecticut State","ii","Northeast 10","","","","","","","",""
"2025","8","regular","2025-10-18T17:00:00.000Z","false","false","215","Slippery Rock","ii","Pennsylvania State Athletic","","","","","","2291","Indiana-Pennsylvania","ii","Pennsylvania State Athletic","","","","","","","",""
"2025","8","regular","2025-10-18T17:00:00.000Z","false","false","209","Lock Haven University","ii","Pennsylvania State Athletic","","","","","","223","West Chester","ii","Pennsylvania State Athletic","","","","","","","",""
"2025","8","regular","2025-10-18T17:00:00.000Z","false","false","129469","Anderson (Sc)","ii","South Atlantic","","","","","","2105","Carson-Newman College","ii","South Atlantic","","","","","","","",""
"2025","8","regular","2025-10-18T17:00:00.000Z","false","false","2213","Emory & Henry College","ii","South Atlantic","","","","","","351","Wingate","ii","South Atlantic","","","","","","","",""
"2025","8","regular","2025-10-18T17:00:00.000Z","false","false","2013","Albany State GA","ii","SIAC","","","","","","2657","Tuskegee","ii","SIAC","","","","","","","",""
"2025","8","regular","2025-10-18T17:00:00.000Z","false","false","60","Morehouse College","ii","SIAC","","","","","","2323","Lane College","ii","SIAC","","","","","","","",""
"2025","8","regular","2025-10-18T17:00:00.000Z","false","false","2175","Dickinson (PA)","iii","Centennial","","","","","","2234","Franklin & Marshall","iii","Centennial","","","","","","","",""
"2025","8","regular","2025-10-18T17:00:00.000Z","false","false","118","Johns Hopkins University","iii","Centennial","","","","","","2667","Ursinus","iii","Centennial","","","","","","","",""
"2025","8","regular","2025-10-18T17:00:00.000Z","false","false","246","Juniata College","iii","Landmark Conference","","","","","","216","Susquehanna","iii","Landmark Conference","","","","","","","",""
"2025","8","regular","2025-10-18T17:00:00.000Z","false","false","2843","Western Connecticut St","iii","MSCAC","","","","","","2354","Lycoming","iii","Landmark Conference","","","","","","","",""
"2025","8","regular","2025-10-18T17:00:00.000Z","false","false","2896","Southern Virginia","iii","USA South","","","","","","291","Methodist","iii","USA South","","","","","","","",""
"2025","8","regular","2025-10-18T17:00:00.000Z","false","false","548","Lagrange College","iii","USA South","","","","","","2913","Brevard College","iii","USA South","","","","","","","",""
"2025","8","regular","2025-10-18T17:00:00.000Z","false","false","3112","Christopher Newport","iii","New Jersey","","","","","","2871","Kean","iii","New Jersey","","","","","","","",""
"2025","8","regular","2025-10-18T17:00:00.000Z","false","false","129738","Calvin University","iii","Michigan","","","","","","2003","Adrian","iii","Michigan","","","","","","","",""
"2025","8","regular","2025-10-18T17:00:00.000Z","false","false","2790","Albion","iii","Michigan","","","","","","2800","Alma","iii","Michigan","","","","","","","",""
"2025","8","regular","2025-10-18T17:00:00.000Z","false","false","2725","Widener","iii","Mid Atlantic","","","","","","388","Lebanon Valley","iii","Mid Atlantic","","","","","","","",""
"2025","8","regular","2025-10-18T17:00:00.000Z","false","false","83","Depauw","iii","North Coast","","","","","","2302","John Carroll University","iii","Ohio","","","","","","","",""
"2025","8","regular","2025-10-18T17:00:00.000Z","false","false","222","Villanova","fcs","CAA","","","","","","2261","Hampton","fcs","CAA","","","","","","","",""
"2025","8","regular","2025-10-18T17:00:00.000Z","false","false","2405","Monmouth","fcs","CAA","","","","","","2619","Stony Brook","fcs","CAA","","","","","","","",""
"2025","8","regular","2025-10-18T17:00:00.000Z","false","false","282","Indiana State","fcs","MVFC","","","","","","2449","North Dakota State","fcs","MVFC","","","","","","","",""
"2025","8","regular","2025-10-18T17:00:00.000Z","false","false","46","Georgetown","fcs","Patriot","","","","","","2142","Colgate","fcs","Patriot","","","","","","","",""
"2025","8","regular","2025-10-18T17:00:00.000Z","false","false","348","Hamilton","iii","NESCAC","","","","","","112","Tufts","iii","NESCAC","","","","","","","",""
"2025","8","regular","2025-10-18T17:00:00.000Z","false","false","2230","Fordham","fcs","Patriot","","","","","","159","Dartmouth","fcs","Ivy","","","","","","","",""
"2025","8","regular","2025-10-18T17:00:00.000Z","false","false","2845","Waynesburg","iii","Presidents'","","","","","","2242","Geneva","iii","Presidents'","","","","","","","",""
"2025","8","regular","2025-10-18T17:00:00.000Z","false","false","2614","Saint Vincent","iii","Presidents'","","","","","","2686","Washington & Jefferson","iii","Presidents'","","","","","","","",""
"2025","8","regular","2025-10-18T17:00:00.000Z","false","false","2116","UCF","fbs","Big 12","","","","1555","","277","West Virginia","fbs","Big 12","","","","1342","","","",""
"2025","8","regular","2025-10-18T17:00:00.000Z","false","false","2506","Presbyterian","fcs","Pioneer","","","","","","56","Stetson","fcs","Pioneer","","","","","","","",""
"2025","8","regular","2025-10-18T17:00:00.000Z","false","false","2102","Carnegie Mellon","iii","Presidents'","","","","","","2248","Gettysburg","iii","Centennial","","","","","","","",""
"2025","8","regular","2025-10-18T17:00:00.000Z","false","false","172","Cornell","fcs","Ivy","","","","","","2083","Bucknell","fcs","Patriot","","","","","","","",""
"2025","8","regular","2025-10-18T17:00:00.000Z","false","false","2849","Westminster (PA)","iii","Presidents'","","","","","","2644","Thiel","iii","Presidents'","","","","","","","",""
"2025","8","regular","2025-10-18T17:00:00.000Z","false","false","446","Martin Luther","iii","Upper Midwest","","","","","","2257","Greenville","iii","Upper Midwest","","","","","","","",""
"2025","8","regular","2025-10-18T17:00:00.000Z","false","false","2181","Drake","fcs","Pioneer","","","","","","2166","Davidson","fcs","Pioneer","","","","","","","",""
"2025","8","regular","2025-10-18T17:00:00.000Z","false","false","437","Lake Erie","ii","Great Midwest Athletic","","","","","","2682","Walsh","ii","Great Midwest Athletic","","","","","","","",""
"2025","8","regular","2025-10-18T17:00:00.000Z","false","false","2980","Ohio Wesleyan","iii","North Coast","","","","","","2748","Wooster","iii","North Coast","","","","","","","",""
"2025","8","regular","2025-10-18T17:00:00.000Z","false","false","509","Crown College","iii","Upper Midwest","","","","","","433","Westminster College (MO)","iii","Upper Midwest","","","","","","","",""
"2025","8","regular","2025-10-18T17:00:00.000Z","false","false","352","Kenyon","iii","North Coast","","","","","","89","Wabash College","iii","North Coast","","","","","","","",""
"2025","8","regular","2025-10-18T17:00:00.000Z","false","false","2258","Guilford College","iii","Old Dominion","","","","","","2516","Randolph-Macon","iii","Old Dominion","","","","","","","",""
"2025","8","regular","2025-10-18T17:00:00.000Z","false","false","247","Kings College (PA)","iii","Mid Atlantic","","","","","","111674","Reading","iii","Mid Atlantic","","","","","","","",""
"2025","8","regular","2025-10-18T17:00:00.000Z","false","false","386","Trinity University TX","iii","Southern Athletic","","","","","","2519","Rhodes College","iii","Southern Athletic","","","","","","","",""
"2025","8","regular","2025-10-18T17:30:00.000Z","false","false","188","Baldwin Wallace","iii","Ohio","","","","","","86","Rose-Hulman","iii","Heartland","","","","","","","",""
"2025","8","regular","2025-10-18T17:30:00.000Z","false","false","427","Ohio Northern","iii","Ohio","","","","","","424","Capital","iii","Ohio","","","","","","","",""
"2025","8","regular","2025-10-18T17:30:00.000Z","false","false","359","Otterbein","iii","Ohio","","","","","","2733","Wilmington (OH)","iii","Ohio","","","","","","","",""
"2025","8","regular","2025-10-18T17:30:00.000Z","false","false","317","Marietta","iii","Ohio","","","","","","332","Muskingum University","iii","Ohio","","","","","","","",""
"2025","8","regular","2025-10-18T17:30:00.000Z","false","false","2678","VMI","fcs","Southern","","","","","","2535","Samford","fcs","Southern","","","","","","","",""
"2025","8","regular","2025-10-18T17:30:00.000Z","false","false","236","Chattanooga","fcs","Southern","","","","","","2193","East Tennessee State","fcs","Southern","","","","","","","",""
"2025","8","regular","2025-10-18T17:30:00.000Z","false","false","171","Columbia","fcs","Ivy","","","","","","219","Pennsylvania","fcs","Ivy","","","","","","","",""
"2025","8","regular","2025-10-18T17:30:00.000Z","false","false","2074","Bluffton","iii","Heartland","","","","","","2419","Mount St. Joseph","iii","Heartland","","","","","","","",""
"2025","8","regular","2025-10-18T17:30:00.000Z","false","false","2233","Franklin","iii","Heartland","","","","","","2362","Manchester","iii","Heartland","","","","","","","",""
"2025","8","regular","2025-10-18T17:30:00.000Z","false","false","2262","Hanover College","iii","Heartland","","","","","","2023","Anderson (IN)","iii","Heartland","","","","","","","",""
"2025","8","regular","2025-10-18T17:30:00.000Z","false","false","471","Stevenson","iii","Mid Atlantic","","","","","","2969","Misericordia","iii","Mid Atlantic","","","","","","","",""
"2025","8","regular","2025-10-18T17:30:00.000Z","false","false","2241","Gardner-Webb","fcs","Big South-OVC","","","","","","2630","UT Martin","fcs","Big South-OVC","","","","","","","",""
"2025","8","regular","2025-10-18T17:30:00.000Z","false","false","2249","Glenville State","ii","Mountain East","","","","","","2148","Concord University","ii","Mountain East","","","","","","","",""
"2025","8","regular","2025-10-18T18:00:00.000Z","false","false","272","Wisconsin-Platteville","iii","Wisconsin","","","","","","2740","Wisconsin-Lacrosse","iii","Wisconsin","","","","","","","",""
"2025","8","regular","2025-10-18T18:00:00.000Z","false","false","2643","The Citadel","fcs","Southern","","","","","","2717","Western Carolina","fcs","Southern","","","","","","","",""
"2025","8","regular","2025-10-18T18:00:00.000Z","false","false","2553","Sewanee","iii","Southern Athletic","","","","","","2757","Berry College","iii","Southern Athletic","","","","","","","",""
"2025","8","regular","2025-10-18T18:00:00.000Z","false","false","2639","Texas Lutheran","iii","Southern Collegiate Athletic","","","","","","418","Hendrix College","iii","Southern Athletic","","","","","","","",""
"2025","8","regular","2025-10-18T18:00:00.000Z","false","false","2398","Millsaps","iii","Southern Athletic","","","","","","2373","Maryville College (TN)","iii","USA South","","","","","","","",""
"2025","8","regular","2025-10-18T18:00:00.000Z","false","false","2938","Huntingdon College (AL)","iii","USA South","","","","","","286","North Carolina Wesleyan","iii","USA South","","","","","","","",""
"2025","8","regular","2025-10-18T18:00:00.000Z","false","false","2403","Missouri Southern State","ii","Mid America","","","","","","2438","Nebraska-Kearney","ii","Mid America","","","","","","","",""
"2025","8","regular","2025-10-18T18:00:00.000Z","false","false","613","South Dakota Mines","ii","Rocky Mountain","","","","","","2714","Western Colorado","ii","Rocky Mountain","","","","","","","",""
"2025","8","regular","2025-10-18T18:00:00.000Z","false","false","2743","Wisconsin-Stevens Pt","iii","Wisconsin","","","","","","2723","Wisconsin-River Falls","iii","Wisconsin","","","","","","","",""
"2025","8","regular","2025-10-18T18:00:00.000Z","false","false","2816","McKendree","ii","Great Lakes","","","","","","2402","Missouri S&T","ii","Great Lakes","","","","","","","",""
"2025","8","regular","2025-10-18T18:00:00.000Z","false","false","389","Upper Iowa University","ii","Great Lakes","","","","","","2586","Southwest Baptist","ii","Great Lakes","","","","","","","",""
"2025","8","regular","2025-10-18T18:00:00.000Z","false","false","125","Grand Valley State University","ii","GLIAC","","","","","","129","Saginaw Valley State","ii","GLIAC","","","","","","","",""
"2025","8","regular","2025-10-18T18:00:00.000Z","false","false","127991","Roosevelt","ii","GLIAC","","","","","","128","Northern Michigan","ii","GLIAC","","","","","","","",""
"2025","8","regular","2025-10-18T18:00:00.000Z","false","false","2170","Delta State","ii","Gulf South","","","","","","366","Ferrum","ii","Carolinas","","","","","","","",""
"2025","8","regular","2025-10-18T18:00:00.000Z","false","false","2687","Washburn","ii","Mid America","","","","","","2118","Central Missouri","ii","Mid America","","","","","","","",""
"2025","8","regular","2025-10-18T18:00:00.000Z","false","false","2071","Bloomsburg","ii","Pennsylvania State Athletic","","","","","","2974","Shepherd","ii","Pennsylvania State Athletic","","","","","","","",""
"2025","8","regular","2025-10-18T18:00:00.000Z","false","false","611","Seton Hill","ii","Pennsylvania State Athletic","","","","","","367","Gannon","ii","Pennsylvania State Athletic","","","","","","","",""
"2025","8","regular","2025-10-18T18:00:00.000Z","false","false","2146","Colorado School Of Mines","ii","Rocky Mountain","","","","","","2001","Adams State","ii","Rocky Mountain","","","","","","","",""
"2025","8","regular","2025-10-18T18:00:00.000Z","false","false","2237","Fort Lewis","ii","Rocky Mountain","","","","","","2123","Chadron St","ii","Rocky Mountain","","","","","","","",""
"2025","8","regular","2025-10-18T18:00:00.000Z","false","false","2119","Central State (OH)","ii","SIAC","","","","","","3077","Kentucky Christian","","","","","","","","","",""
"2025","8","regular","2025-10-18T18:00:00.000Z","false","false","2951","SUNY Maritime","iii","NEWMAC","","","","","","2467","Norwich","iii","NEWMAC","","","","","","","",""
"2025","8","regular","2025-10-18T18:00:00.000Z","false","false","271","Wisconsin-Oshkosh","iii","Wisconsin","","","","","","2738","Wisconsin-Eau Claire","iii","Wisconsin","","","","","","","",""
"2025","8","regular","2025-10-18T18:00:00.000Z","false","false","2413","Morehead State","fcs","Pioneer","","","","","","2368","Marist","fcs","Pioneer","","","","","","","",""
"2025","8","regular","2025-10-18T18:00:00.000Z","false","false","2292","Indianapolis","ii","Great Lakes","","","","","","2876","Lincoln (MO)","ii","Great Lakes","","","","","","","",""
"2025","8","regular","2025-10-18T18:00:00.000Z","false","false","2271","Henderson State","ii","Great American","","","","","","2264","Harding University","ii","Great American","","","","","","","",""
"2025","8","regular","2025-10-18T18:00:00.000Z","false","false","2194","East Texas Baptist University","iii","American Southwest","","","","","","2810","Hardin-Simmons","iii","American Southwest","","","","","","","",""
"2025","8","regular","2025-10-18T18:00:00.000Z","false","false","67","Luther","iii","American Rivers","","","","","","2564","Simpson College (IA)","iii","American Rivers","","","","","","","",""
"2025","8","regular","2025-10-18T18:00:00.000Z","false","false","263","Loras College","iii","American Rivers","","","","","","2685","Wartburg","iii","American Rivers","","","","","","","",""
"2025","8","regular","2025-10-18T18:00:00.000Z","false","false","49","Dubuque","iii","American Rivers","","","","","","63","Buena Vista","iii","American Rivers","","","","","","","",""
"2025","8","regular","2025-10-18T18:00:00.000Z","false","false","2822","North Greenville","ii","Carolinas","","","","","","2882","UNC Pembroke","ii","Carolinas","","","","","","","",""
