"Id","Season","Week","SeasonType","Completed","HomeTeam","HomePoints","AwayTeam","AwayPoints"
"401777262","2025","8","regular","false","Carnegie Mellon","","Gettysburg",""
"401777278","2025","8","regular","false","Waynesburg","","Geneva",""
"401777286","2025","8","regular","false","Saint Vincent","","Washington & Jefferson",""
"401783819","2025","8","regular","false","Trinity University TX","","Rhodes College",""
"401783340","2025","8","regular","false","Kings College (PA)","","Reading",""
"401778028","2025","8","regular","false","Crown College","","Westminster College (MO)",""
"401777955","2025","8","regular","false","Lake Erie","","Walsh",""
"401777604","2025","8","regular","false","Martin Luther","","Greenville",""
"401766703","2025","8","regular","false","Wesleyan University (CT)","","Bowdoin",""
"401777090","2025","8","regular","false","Bethany (WV)","","Hiram College",""
"401806691","2025","8","regular","false","Hamilton","","Tufts",""
"401777081","2025","8","regular","false","Depauw","","John Carroll University",""
"401777098","2025","8","regular","false","Ohio Wesleyan","","Wooster",""
"401777293","2025","8","regular","false","Westminster (PA)","","Thiel",""
"401777131","2025","8","regular","false","Kenyon","","Wabash College",""
"401777240","2025","8","regular","false","Guilford College","","Randolph-Macon",""
"401773922","2025","8","regular","false","Anderson (Sc)","","Carson-Newman College",""
"401766704","2025","8","regular","false","Trinity (CT)","","Middlebury",""
"401766705","2025","8","regular","false","Bates","","Williams",""
"401766706","2025","8","regular","false","Amherst","","Colby College",""
"401773053","2025","8","regular","false","Bluefield State","","Bowie State",""
"401773062","2025","8","regular","false","Virginia Union","","Lincoln (PA)",""
"401767692","2025","8","regular","false","Cornell","","Bucknell",""
"401767700","2025","8","regular","false","Fordham","","Dartmouth",""
"401767184","2025","8","regular","false","Villanova","","Hampton",""
"401767261","2025","8","regular","false","Monmouth","","Stony Brook",""
"401767449","2025","8","regular","false","Indiana State","","North Dakota State",""
"401767606","2025","8","regular","false","Drake","","Davidson",""
"401767641","2025","8","regular","false","Presbyterian","","Stetson",""
"401767722","2025","8","regular","false","Georgetown","","Colgate",""
"401773090","2025","8","regular","false","Shaw","","Johnson C Smith",""
"401773096","2025","8","regular","false","Winston-Salem","","Livingstone",""
"401773246","2025","8","regular","false","Hillsdale","","Northwood (MI)",""
"401773300","2025","8","regular","false","Cortland","","Alfred University",""
"401773457","2025","8","regular","false","Wayne State (MI)","","Davenport",""
"401773652","2025","8","regular","false","University Of Charleston (WV)","","Frostburg State",""
"401773694","2025","8","regular","false","West Virginia Wesleyan","","West Liberty",""
"401773729","2025","8","regular","false","Pace","","Southern Connecticut State",""
"401773843","2025","8","regular","false","Slippery Rock","","Indiana-Pennsylvania",""
"401773852","2025","8","regular","false","Lock Haven University","","West Chester",""
"401773947","2025","8","regular","false","Emory & Henry College","","Wingate",""
"401773976","2025","8","regular","false","Albany State GA","","Tuskegee",""
"401774009","2025","8","regular","false","Morehouse College","","Lane College",""
"401774067","2025","8","regular","false","Dickinson (PA)","","Franklin & Marshall",""
"401774077","2025","8","regular","false","Johns Hopkins University","","Ursinus",""
"401774087","2025","8","regular","false","Juniata College","","Susquehanna",""
"401774143","2025","8","regular","false","Western Connecticut St","","Lycoming",""
"401774213","2025","8","regular","false","Southern Virginia","","Methodist",""
"401774248","2025","8","regular","false","Lagrange College","","Brevard College",""
"401774289","2025","8","regular","false","Christopher Newport","","Kean",""
"401776778","2025","8","regular","false","Calvin University","","Adrian",""
"401776782","2025","8","regular","false","Albion","","Alma",""
"401776988","2025","8","regular","false","Widener","","Lebanon Valley",""
"401767581","2025","8","regular","false","VMI","","Samford",""
"401767683","2025","8","regular","false","Columbia","","Pennsylvania",""
"401767532","2025","8","regular","false","Chattanooga","","East Tennessee State",""
"401767203","2025","8","regular","false","Gardner-Webb","","UT Martin",""
"401774411","2025","8","regular","false","Franklin","","Manchester",""
"401774418","2025","8","regular","false","Hanover College","","Anderson (IN)",""
"401774436","2025","8","regular","false","Baldwin Wallace","","Rose-Hulman",""
"401774402","2025","8","regular","false","Bluffton","","Mount St. Joseph",""
"401776997","2025","8","regular","false","Stevenson","","Misericordia",""
"401777186","2025","8","regular","false","Ohio Northern","","Capital",""
"401777203","2025","8","regular","false","Marietta","","Muskingum University",""
"401777215","2025","8","regular","false","Otterbein","","Wilmington (OH)",""
"401773253","2025","8","regular","false","East Texas Baptist University","","Hardin-Simmons",""
"401766698","2025","8","regular","false","Chicago","","Ripon",""
"401766699","2025","8","regular","false","Lawrence University","","Beloit",""
"401766700","2025","8","regular","false","Lake Forest College","","Grinnell",""
"401773040","2025","8","regular","false","Central College","","Nebraska Wesleyan",""
"401773069","2025","8","regular","false","Virginia St","","Elizabeth City State",""
"401773134","2025","8","regular","false","North Greenville","","UNC Pembroke",""
"401783906","2025","8","regular","false","Rowan","","William Paterson",""
"401778008","2025","8","regular","false","Bridgewater (VA)","","Gallaudet",""
"401777734","2025","8","regular","false","McDaniel College","","Muhlenberg",""
"401774353","2025","8","regular","false","Augustana (IL)","","Carroll University (WI)",""
"401773402","2025","8","regular","false","Indianapolis","","Lincoln (MO)",""
"401773366","2025","8","regular","false","Henderson State","","Harding University",""
"401773189","2025","8","regular","false","Luther","","Simpson College (IA)",""
"401777307","2025","8","regular","false","Minnesota Morris","","Northwestern (MN)",""
"401777246","2025","8","regular","false","Roanoke College","","Shenandoah",""
"401777047","2025","8","regular","false","St. Norbert","","Eureka College",""
"401777036","2025","8","regular","false","Lakeland","","Wisconsin-Lutheran",""
"401777023","2025","8","regular","false","Rockford","","Concordia University Chicago",""
"401777015","2025","8","regular","false","Aurora","","Concordia-Wisconsin",""
"401776799","2025","8","regular","false","Hope College","","Kalamazoo",""
"401776771","2025","8","regular","false","Concordia Moorhead","","Saint John's (MN)",""
"401776764","2025","8","regular","false","Carleton","","Hamline University",""
"401776747","2025","8","regular","false","Bethel (MN)","","St. Olaf",""
"401776739","2025","8","regular","false","Gustavus Adolphus","","St. Scholastica",""
"401773160","2025","8","regular","false","Dubuque","","Buena Vista",""
"401773182","2025","8","regular","false","Loras College","","Wartburg",""
"401776731","2025","8","regular","false","Macalester","","Augsburg",""
"401774460","2025","8","regular","false","Austin","","McMurry",""
"401774393","2025","8","regular","false","Washington University (St. Louis)","","Elmhurst",""
"401774387","2025","8","regular","false","North Park","","North Central College",""
"401774371","2025","8","regular","false","Wheaton","","Carthage",""
"401773837","2025","8","regular","false","Seton Hill","","Gannon",""
"401773875","2025","8","regular","false","Colorado School Of Mines","","Adams State",""
"401773890","2025","8","regular","false","Fort Lewis","","Chadron St",""
"401773516","2025","8","regular","false","Delta State","","Ferrum",""
"401774015","2025","8","regular","false","Central State (OH)","","Kentucky Christian",""
"401774151","2025","8","regular","false","SUNY Maritime","","Norwich",""
"401774163","2025","8","regular","false","Wisconsin-Oshkosh","","Wisconsin-Eau Claire",""
"401774170","2025","8","regular","false","Wisconsin-Platteville","","Wisconsin-Lacrosse",""
"401774192","2025","8","regular","false","Wisconsin-Stevens Pt","","Wisconsin-River Falls",""
"401774223","2025","8","regular","false","Huntingdon College (AL)","","North Carolina Wesleyan",""
"401774240","2025","8","regular","false","Millsaps","","Maryville College (TN)",""
"401773465","2025","8","regular","false","Grand Valley State University","","Saginaw Valley State",""
"401774282","2025","8","regular","false","Sewanee","","Berry College",""
"401773442","2025","8","regular","false","Upper Iowa University","","Southwest Baptist",""
"401773419","2025","8","regular","false","McKendree","","Missouri S&T",""
"401773481","2025","8","regular","false","Roosevelt","","Northern Michigan",""
"401767728","2025","8","regular","false","Richmond","","Holy Cross",""
"401773647","2025","8","regular","false","Washburn","","Central Missouri",""
"401767212","2025","8","regular","false","Lindenwood","","Tennessee Tech",""
"401767584","2025","8","regular","false","The Citadel","","Western Carolina",""
"401767630","2025","8","regular","false","Morehead State","","Marist",""
"401773805","2025","8","regular","false","Bloomsburg","","Shepherd",""
"401767538","2025","8","regular","false","Northern Iowa","","South Dakota",""
"401773618","2025","8","regular","false","Northwest Missouri St","","Fort Hays State",""
"401773435","2025","8","regular","false","Truman State","","Quincy",""
"401777193","2025","8","regular","false","Heidelberg","","University of Mount Union",""
"401773337","2025","8","regular","false","Southern Arkansas","","Arkansas Tech",""
"401773996","2025","8","regular","false","Miles College","","Clark Atlanta",""
"401774002","2025","8","regular","false","Fort Valley State","","Savannah St",""
"401767505","2025","8","regular","false","Southern Illinois","","North Dakota",""
"401767459","2025","8","regular","false","Texas Southern","","Virginia University Of Lynchburg",""
"401767429","2025","8","regular","false","Mississippi Valley State","","Lincoln (CA)",""
"401767383","2025","8","regular","false","Arkansas-Pine Bluff","","Grambling",""
"401767197","2025","8","regular","false","Southeast Missouri State","","Eastern Illinois",""
"401773952","2025","8","regular","false","Lenoir-Rhyne","","UVA Wise",""
"401790374","2025","8","regular","false","Black Hills State","","CSU Pueblo",""
"401773909","2025","8","regular","false","New Mexico Highlands","","Colorado Mesa",""
"401804721","2025","8","regular","false","Mary Hardin-Baylor","","Texas Wesleyan",""
"401773848","2025","8","regular","false","Kutztown University","","Millersville",""
"401773815","2025","8","regular","false","PennWest California","","Clarion",""
"401773378","2025","8","regular","false","Southeastern Oklahoma State","","Northwestern Oklahoma State",""
"401773347","2025","8","regular","false","Arkansas-Monticello","","Ouachita Baptist",""
"401766702","2025","8","regular","false","Illinois College","","Knox College",""
"401766701","2025","8","regular","false","Monmouth (IL)","","Cornell College (IA)",""
"401767440","2025","8","regular","false","Illinois State","","Youngstown State",""
"401767100","2025","8","regular","false","Montana","","Sacred Heart",""
"401762838","2025","8","regular","false","Ball State","","Akron",""
"401767321","2025","8","regular","false","UAlbany","","Rhode Island",""
"401767144","2025","8","regular","false","Campbell","","New Hampshire",""
"401767155","2025","8","regular","false","William & Mary","","Elon",""
"401760392","2025","8","regular","false","Air Force","","Wyoming",""
"401783908","2025","8","regular","false","Worcester Polytechnic Institute","","Springfield",""
"401773356","2025","8","regular","false","East Central (OK)","","Oklahoma Baptist",""
"401773127","2025","8","regular","false","Shorter","","ERSKINE",""
"401786378","2025","8","regular","false","UMass Dartmouth","","Worcester St",""
"401777258","2025","8","regular","false","Allegheny","","Grove City College",""
"401777222","2025","8","regular","false","Averett","","Hampden-Sydney",""
"401773291","2025","8","regular","false","Bridgewater State","","Dean College",""
"401777170","2025","8","regular","false","Puget Sound","","Willamette",""
"401777155","2025","8","regular","false","Pacific Lutheran","","Pacific (OR)",""
"401777148","2025","8","regular","false","Linfield College","","Whitworth",""
"401777073","2025","8","regular","false","Wittenberg","","Denison University",""
"401773450","2025","8","regular","false","William Jewell","","Northeastern State",""
"401774263","2025","8","regular","false","Claremont-Mudd-Scripps College","","La Verne",""
"401773991","2025","8","regular","false","Edward Waters","","Benedict College",""
"401767485","2025","8","regular","false","Lamar","","UT Rio Grande Valley",""
"401767166","2025","8","regular","false","Western Illinois","","Charleston Southern",""
"401773109","2025","8","regular","false","Wilson","","Chowan",""
"401767373","2025","8","regular","false","Florida A&M","","Alcorn State",""
"401773575","2025","8","regular","false","Western Oregon","","UT Permian Basin",""
"401777142","2025","8","regular","false","NEWBERG","","Lewis & Clark College",""
"401777299","2025","8","regular","false","LYONCOLL","","CENTENARY",""
"401767128","2025","8","regular","false","Portland State","","Weber State",""
"401783303","2025","8","regular","false","Endicott College","","Western New England",""
"401767521","2025","8","regular","false","SE Louisiana","","Northwestern State",""
"401773764","2025","8","regular","false","Northern State","","Southwest Minnesota State",""
"401767462","2025","8","regular","false","Incarnate Word","","East Texas A&M",""
"401767227","2025","8","regular","false","Tennessee State","","Howard",""
"401773959","2025","8","regular","false","Newberry","","Mars Hill",""
"401773869","2025","8","regular","false","East Stroudsburg University","","Shippensburg",""
"401752951","2025","8","regular","false","Virginia","","Washington State",""
"401767517","2025","8","regular","false","Stephen F. Austin","","Nicholls",""
"401773630","2025","8","regular","false","Missouri Western","","Pittsburg St",""
"401774347","2025","8","regular","false","Centre College Kentucky","","Southwestern University",""
"401767497","2025","8","regular","false","Murray State","","South Dakota State",""
"401767471","2025","8","regular","false","McNeese","","Houston Christian",""
"401760394","2025","8","regular","false","Colorado State","","Hawai'i",""
"401774377","2025","8","regular","false","Millikin","","Illinois Wesleyan",""
"401767092","2025","8","regular","false","Eastern Washington","","Idaho",""
"401767301","2025","8","regular","false","Tarleton State","","West Georgia",""
"401767280","2025","8","regular","false","North Alabama","","Eastern Kentucky",""
"401752871","2025","8","regular","false","Notre Dame","","USC",""
"401773600","2025","8","regular","false","Central Oklahoma","","Emporia State University",""
"401773550","2025","8","regular","false","West Texas A&M","","Eastern New Mexico",""
"401767243","2025","8","regular","false","Southern Utah","","Abilene Christian",""
"401773568","2025","8","regular","false","Central Washington","","Texas A&M-Kingsville",""
"401773589","2025","8","regular","false","Western New Mexico","","Sul Ross State",""
"401774269","2025","8","regular","false","California Lutheran University","","Chapman",""
"401752941","2025","8","regular","false","Oregon State","","Lafayette",""
"401774256","2025","8","regular","false","Redlands","","Pomona Pitzer",""
"401754567","2025","8","regular","false","Stanford","","Florida State",""
"401757285","2025","9","regular","false","Florida International","","Kennesaw State",""
"401757286","2025","9","regular","false","Louisiana Tech","","Western Kentucky",""
"401757287","2025","9","regular","false","Delaware","","Middle Tennessee",""
"401757288","2025","9","regular","false","New Mexico State","","Missouri State",""
"401761634","2025","9","regular","false","Georgia State","","South Alabama",""
"401767701","2025","9","regular","false","Dartmouth","","Columbia",""
"401762492","2025","9","regular","false","Charlotte","","North Texas",""
"401754372","2025","9","regular","false","Virginia Tech","","California",""
"401760397","2025","9","regular","false","Nevada","","Boise State",""
"401767101","2025","9","regular","false","Sacramento State","","Montana",""
"401760399","2025","9","regular","false","Fresno State","","San Diego State",""
"401767764","2025","9","regular","false","St. Francis (PA)","","Robert Morris",""
"401762848","2025","9","regular","false","Eastern Michigan","","Ohio",""
"401752746","2025","9","regular","false","Arkansas","","Auburn",""
"401752747","2025","9","regular","false","Kentucky","","Tennessee",""
"401752748","2025","9","regular","false","LSU","","Texas A&M",""
"401752749","2025","9","regular","false","Mississippi State","","Texas",""
"401752751","2025","9","regular","false","South Carolina","","Alabama",""
"401752752","2025","9","regular","false","Vanderbilt","","Missouri",""
"401752883","2025","9","regular","false","Nebraska","","Northwestern",""
"401752885","2025","9","regular","false","Indiana","","UCLA",""
"401752942","2025","9","regular","false","Wake Forest","","SMU",""
"401754570","2025","9","regular","false","Louisville","","Boston College",""
"401757172","2025","9","regular","false","Rice","","UConn",""
"401760400","2025","9","regular","false","New Mexico","","Utah State",""
"401761637","2025","9","regular","false","Southern Miss","","UL Monroe",""
"401761638","2025","9","regular","false","Troy","","Louisiana",""
"401762495","2025","9","regular","false","Tulsa","","Temple",""
"401762844","2025","9","regular","false","Buffalo","","Akron",""
"401762846","2025","9","regular","false","Kent State","","Bowling Green",""
"401762847","2025","9","regular","false","Central Michigan","","Massachusetts",""
"401756933","2025","9","regular","false","Texas Tech","","Oklahoma State",""
"401756932","2025","9","regular","false","Kansas","","Kansas State",""
"401756931","2025","9","regular","false","Iowa State","","BYU",""
"401756930","2025","9","regular","false","Cincinnati","","Baylor",""
"401762494","2025","9","regular","false","Memphis","","South Florida",""
"401756929","2025","9","regular","false","Arizona State","","Houston",""
"401754573","2025","9","regular","false","North Carolina","","Virginia",""
"401752884","2025","9","regular","false","Purdue","","Rutgers",""
"401754574","2025","9","regular","false","Pittsburgh","","NC State",""
"401752882","2025","9","regular","false","Iowa","","Minnesota",""
"401752886","2025","9","regular","false","Oregon","","Wisconsin",""
"401756934","2025","9","regular","false","Utah","","Colorado",""
"401752881","2025","9","regular","false","Michigan State","","Michigan",""
"401773653","2025","9","regular","false","Fairmont State","","University Of Charleston (WV)",""
"401773624","2025","9","regular","false","Missouri Southern State","","Missouri Western",""
"401773517","2025","9","regular","false","West Alabama","","Delta State",""
"401773063","2025","9","regular","false","Lincoln (PA)","","Elizabeth City State",""
"401773438","2025","9","regular","false","Quincy","","Missouri S&T",""
"401773663","2025","9","regular","false","Concord University","","West Virginia Wesleyan",""
"401777778","2025","9","regular","false","Nichols College","","Endicott College",""
"401756935","2025","9","regular","false","West Virginia","","TCU",""
"401762845","2025","9","regular","false","Northern Illinois","","Ball State",""
"401754571","2025","9","regular","false","Georgia Tech","","Syracuse",""
"401754572","2025","9","regular","false","Miami","","Stanford",""
"401752880","2025","9","regular","false","Washington","","Illinois",""
"401761635","2025","9","regular","false","Old Dominion","","App State",""
"401767435","2025","9","regular","false","Prairie View A&M","","Lincoln (CA)",""
"401767456","2025","9","regular","false","Southern","","Florida A&M",""
"401767493","2025","9","regular","false","Nicholls","","McNeese",""
"401767512","2025","9","regular","false","South Dakota State","","North Dakota State",""
"401767774","2025","9","regular","false","Mercyhurst","","Stonehill",""
"401752750","2025","9","regular","false","Oklahoma","","Ole Miss",""
"401777978","2025","9","regular","false","Bentley","","Pace",""
"401773475","2025","9","regular","false","Northern Michigan","","Michigan Tech",""
"401777972","2025","9","regular","false","Assumption","","American International",""
"401777270","2025","9","regular","false","Thiel","","Case Western Reserve",""
"401777263","2025","9","regular","false","Muhlenberg","","Carnegie Mellon",""
"401773458","2025","9","regular","false","Davenport","","Roosevelt",""
"401777223","2025","9","regular","false","Shenandoah","","Averett",""
"401773309","2025","9","regular","false","Hilbert College","","Rensselaer",""
"401776973","2025","9","regular","false","New England College","","Maine Maritime",""
"401773301","2025","9","regular","false","Alfred University","","Utica",""
"401773282","2025","9","regular","false","Anna Maria College","","Fitchburg State",""
"401774214","2025","9","regular","false","North Carolina Wesleyan","","Southern Virginia",""
"401767623","2025","9","regular","false","Marist","","Drake",""
"401767705","2025","9","regular","false","Princeton","","Harvard",""
"401767754","2025","9","regular","false","Wagner","","Duquesne",""
"401773239","2025","9","regular","false","Findlay","","Ohio Dominican",""
"401767617","2025","9","regular","false","Dayton","","Presbyterian",""
"401774152","2025","9","regular","false","Coast Guard","","Norwich",""
"401774136","2025","9","regular","false","Castleton","","Montclair State",""
"401774055","2025","9","regular","false","SUNY Morrisville","","Brockport",""
"401773866","2025","9","regular","false","Shepherd","","East Stroudsburg University",""
"401773849","2025","9","regular","false","West Chester","","Kutztown University",""
"401773830","2025","9","regular","false","Gannon","","Edinboro University",""
"401773806","2025","9","regular","false","Millersville","","Bloomsburg",""
"401773507","2025","9","regular","false","Walsh","","Thomas More College",""
"401783364","2025","9","regular","false","Springfield","","Merchant Marine Academy",""
"401783347","2025","9","regular","false","Delaware Valley","","Stevenson",""
"401783335","2025","9","regular","false","Albright","","FDU-Florham",""
"401778019","2025","9","regular","false","MIT","","Salve Regina",""
"401778002","2025","9","regular","false","Curry College","","Western New England",""
"401788997","2025","9","regular","false","Yale","","Pennsylvania",""
"401767668","2025","9","regular","false","Bucknell","","Georgetown",""
"401783918","2025","9","regular","false","Bridgewater State","","UMass Dartmouth",""
"401788915","2025","9","regular","false","Mass Maritime","","Framingham State",""
"401800973","2025","9","regular","false","Worcester Polytechnic Institute","","SUNY Maritime",""
"401767221","2025","9","regular","false","Tennessee Tech","","Southeast Missouri State",""
"401766707","2025","9","regular","false","Ripon","","Illinois College",""
"401766712","2025","9","regular","false","Middlebury","","Bates",""
"401766713","2025","9","regular","false","Bowdoin","","Trinity (CT)",""
"401766714","2025","9","regular","false","Colby College","","Hamilton",""
"401766716","2025","9","regular","false","Wesleyan University (CT)","","Amherst",""
"401773054","2025","9","regular","false","Virginia Union","","Bowie State",""
"401774068","2025","9","regular","false","Ursinus","","Franklin & Marshall",""
"401774078","2025","9","regular","false","Gettysburg","","Johns Hopkins University",""
"401774108","2025","9","regular","false","Ithaca College","","Union (NY)",""
"401774126","2025","9","regular","false","Calvin University","","Trine University",""
"401777605","2025","9","regular","false","Westminster College (MO)","","Martin Luther",""
"401777735","2025","9","regular","false","McDaniel College","","Dickinson (PA)",""
"401783307","2025","9","regular","false","Lycoming","","Wilkes",""
"401783341","2025","9","regular","false","Reading","","Widener",""
"401783903","2025","9","regular","false","Rowan","","Salisbury",""
"401767345","2025","9","regular","false","North Carolina Central","","Delaware State",""
"401767675","2025","9","regular","false","Fordham","","Lehigh",""
"401767650","2025","9","regular","false","Stetson","","St. Thomas (MN)",""
"401767638","2025","9","regular","false","Valparaiso","","Morehead State",""
"401767607","2025","9","regular","false","Davidson","","San Diego",""
"401767035","2025","9","regular","false","Rhode Island","","Bryant",""
"401767145","2025","9","regular","false","North Carolina A&T","","Campbell",""
"401767176","2025","9","regular","false","Maine","","Elon",""
"401767271","2025","9","regular","false","New Hampshire","","William & Mary",""
"401773997","2025","9","regular","false","Clark Atlanta","","Edward Waters",""
"401774016","2025","9","regular","false","Central State (OH)","","Miles College",""
"401773091","2025","9","regular","false","Johnson C Smith","","Winston-Salem",""
"401774041","2025","9","regular","false","St John Fisher University","","Cortland",""
"401774095","2025","9","regular","false","Susquehanna","","Catholic",""
"401774103","2025","9","regular","false","Hobart College","","St. Lawrence",""
"401774144","2025","9","regular","false","Moravian","","Western Connecticut St",""
"401774232","2025","9","regular","false","Belhaven","","Methodist",""
"401774241","2025","9","regular","false","Southwestern University","","Maryville College (TN)",""
"401774305","2025","9","regular","false","Biddeford","","Husson",""
"401774310","2025","9","regular","false","William Paterson","","Christopher Newport",""
"401774317","2025","9","regular","false","Kean","","College Of New Jersey",""
"401774340","2025","9","regular","false","Berry College","","Millsaps",""
"401776732","2025","9","regular","false","Augsburg","","Concordia Moorhead",""
"401776779","2025","9","regular","false","Adrian","","Hope College",""
"401773412","2025","9","regular","false","McKendree","","Lincoln (MO)",""
"401773466","2025","9","regular","false","Ferris State","","Grand Valley State University",""
"401773128","2025","9","regular","false","Ferrum","","ERSKINE",""
"401776783","2025","9","regular","false","Kalamazoo","","Albion",""
"401776791","2025","9","regular","false","Olivet College","","Alma",""
"401773500","2025","9","regular","false","Kentucky Wesleyan","","Northwood (MI)",""
"401773681","2025","9","regular","false","Wheeling","","Frostburg State",""
"401773687","2025","9","regular","false","West Liberty","","Glenville State",""
"401773721","2025","9","regular","false","Post University","","Franklin Pierce",""
"401776989","2025","9","regular","false","Lebanon Valley","","Kings College (PA)",""
"401776998","2025","9","regular","false","Misericordia","","Eastern University",""
"401777099","2025","9","regular","false","Kenyon","","Ohio Wesleyan",""
"401777107","2025","9","regular","false","John Carroll University","","Wooster",""
"401777232","2025","9","regular","false","Hampden-Sydney","","Roanoke College",""
"401773730","2025","9","regular","false","Southern Connecticut State","","St. Anselm",""
"401773853","2025","9","regular","false","Shippensburg","","Lock Haven University",""
"401777241","2025","9","regular","false","Gallaudet","","Randolph-Macon",""
"401777283","2025","9","regular","false","Grove City College","","Westminster (PA)",""
"401767554","2025","9","regular","false","Cornell","","Brown",""
"401773953","2025","9","regular","false","Mars Hill","","Lenoir-Rhyne",""
"401777290","2025","9","regular","false","Washington & Jefferson","","Waynesburg",""
"401777308","2025","9","regular","false","Greenville","","Minnesota Morris",""
"401777558","2025","9","regular","false","Minnesota Duluth","","University of Mary",""
"401767729","2025","9","regular","false","Holy Cross","","Colgate",""
"401777592","2025","9","regular","false","Lagrange College","","Huntingdon College (AL)",""
"401773083","2025","9","regular","false","Shaw","","Fayetteville State",""
"401779510","2025","9","regular","false","Long Island University","","New Haven",""
"401773212","2025","9","regular","false","Tiffin","","Ashland",""
"401766715","2025","9","regular","false","Tufts","","Williams",""
"401773292","2025","9","regular","false","Worcester St","","Dean College",""
"401774348","2025","9","regular","false","Trinity University TX","","Centre College Kentucky",""
"401774412","2025","9","regular","false","Mount St. Joseph","","Franklin",""
"401774419","2025","9","regular","false","Hanover College","","Manchester",""
"401777187","2025","9","regular","false","Capital","","Otterbein",""
"401777194","2025","9","regular","false","Muskingum University","","Heidelberg",""
"401777209","2025","9","regular","false","University of Mount Union","","Ohio Northern",""
"401777217","2025","9","regular","false","Anderson (IN)","","Wilmington (OH)",""
"401767498","2025","9","regular","false","Youngstown State","","Murray State",""
"401776759","2025","9","regular","false","Bethel (MN)","","Macalester",""
"401776755","2025","9","regular","false","Saint John's (MN)","","Carleton",""
"401776740","2025","9","regular","false","St. Olaf","","St. Scholastica",""
"401774403","2025","9","regular","false","Rose-Hulman","","Bluffton",""
"401774394","2025","9","regular","false","Wheaton","","Washington University (St. Louis)",""
"401774378","2025","9","regular","false","Illinois Wesleyan","","North Park",""
"401774372","2025","9","regular","false","Carthage","","Millikin",""
"401774362","2025","9","regular","false","Carroll University (WI)","","Elmhurst",""
"401774354","2025","9","regular","false","North Central College","","Augustana (IL)",""
"401774193","2025","9","regular","false","Wisconsin-Stout","","Wisconsin-Stevens Pt",""
"401774186","2025","9","regular","false","Wisconsin-Whitewater","","Wisconsin-Platteville",""
"401773070","2025","9","regular","false","Virginia St","","Bluefield State",""
"401773049","2025","9","regular","false","Coe College","","Luther",""
"401773041","2025","9","regular","false","Wartburg","","Central College",""
"401766711","2025","9","regular","false","Cornell College (IA)","","Lake Forest College",""
"401766710","2025","9","regular","false","Beloit","","Monmouth (IL)",""
"401766709","2025","9","regular","false","Lawrence University","","Knox College",""
"401766708","2025","9","regular","false","Grinnell","","Chicago",""
"401767167","2025","9","regular","false","Charleston Southern","","Eastern Illinois",""
"401767185","2025","9","regular","false","Hampton","","Monmouth",""
"401767302","2025","9","regular","false","West Georgia","","Central Arkansas",""
"401777043","2025","9","regular","false","St. Norbert","","Rockford",""
"401767408","2025","9","regular","false","Norfolk State","","South Carolina State",""
"401767441","2025","9","regular","false","South Dakota","","Illinois State",""
"401767569","2025","9","regular","false","Furman","","The Citadel",""
"401793943","2025","9","regular","false","Anderson (Sc)","","Wingate",""
"401786478","2025","9","regular","false","Westfield State","","Plymouth State",""
"401777589","2025","9","regular","false","Mary Hardin-Baylor","","Howard Payne",""
"401777179","2025","9","regular","false","Baldwin Wallace","","Marietta",""
"401777137","2025","9","regular","false","Oberlin","","Wittenberg",""
"401777037","2025","9","regular","false","Benedictine University","","Lakeland",""
"401777024","2025","9","regular","false","Concordia University Chicago","","Concordia-Wisconsin",""
"401776765","2025","9","regular","false","Hamline University","","Gustavus Adolphus",""
"401774164","2025","9","regular","false","Wisconsin-Eau Claire","","Wisconsin-River Falls",""
"401773977","2025","9","regular","false","Benedict College","","Albany State GA",""
"401773823","2025","9","regular","false","Clarion","","Seton Hill",""
"401773816","2025","9","regular","false","Indiana-Pennsylvania","","PennWest California",""
"401773786","2025","9","regular","false","Wayne State (NE)","","Minnesota State Mankato",""
"401773772","2025","9","regular","false","Southwest Minnesota State","","Augustana University (SD)",""
"401773755","2025","9","regular","false","Minot State","","Sioux Falls",""
"401773738","2025","9","regular","false","Bemidji State","","Jamestown College",""
"401773619","2025","9","regular","false","Washburn","","Fort Hays State",""
"401773492","2025","9","regular","false","Saginaw Valley State","","Wayne State (MI)",""
"401773451","2025","9","regular","false","William Jewell","","Upper Iowa University",""
"401773443","2025","9","regular","false","Southwest Baptist","","Truman State",""
"401773388","2025","9","regular","false","Ouachita Baptist","","Southern Arkansas",""
"401773254","2025","9","regular","false","Hardin-Simmons","","Southwestern Assemblies Of God",""
"401773177","2025","9","regular","false","Simpson College (IA)","","Dubuque",""
"401773161","2025","9","regular","false","Buena Vista","","Loras College",""
"401773110","2025","9","regular","false","Wilson","","Shorter",""
"401773097","2025","9","regular","false","Livingstone","","Virginia University Of Lynchburg",""
"401773609","2025","9","regular","false","Central Missouri","","Emporia State University",""
"401767228","2025","9","regular","false","Tennessee State","","Western Illinois",""
"401773247","2025","9","regular","false","Hillsdale","","Lake Erie",""
"401773984","2025","9","regular","false","Tuskegee","","Allen",""
"401774171","2025","9","regular","false","Wisconsin-Lacrosse","","Wisconsin-Oshkosh",""
"401767065","2025","9","regular","false","Weber State","","Eastern Washington",""
"401767281","2025","9","regular","false","Eastern Kentucky","","Tarleton State",""
"401767124","2025","9","regular","false","Northern Colorado","","UC Davis",""
"401767374","2025","9","regular","false","Alcorn State","","Mississippi Valley State",""
