"Id","Season","Week","SeasonType","StartDate","Completed","HomeTeam","HomePoints","AwayTeam","AwayClassification","AwayPoints"
"401774114","2025","7","regular","2025-10-11T17:00:00.000Z","false","Rensselaer","","Buffalo State","iii",""
"401774231","2025","7","regular","2025-10-11T17:00:00.000Z","false","Methodist","","Lagrange College","iii",""
"401774239","2025","7","regular","2025-10-11T17:00:00.000Z","false","Maryville College (TN)","","Centre College Kentucky","iii",""
"401767344","2025","7","regular","2025-10-11T17:00:00.000Z","false","Delaware State","","Southern Connecticut State","ii",""
"401767739","2025","7","regular","2025-10-11T17:00:00.000Z","false","Colgate","","Richmond","fcs",""
"401783905","2025","7","regular","2025-10-11T17:00:00.000Z","false","Montclair State","","Rowan","iii",""
"401767192","2025","7","regular","2025-10-11T17:00:00.000Z","false","Merrimack","","Maine","fcs",""
"401774281","2025","7","regular","2025-10-11T17:00:00.000Z","false","Southwestern University","","Sewanee","iii",""
"401774316","2025","7","regular","2025-10-11T17:00:00.000Z","false","Salisbury","","Kean","iii",""
"401774464","2025","7","regular","2025-10-11T17:00:00.000Z","false","Rhodes College","","Millsaps","iii",""
"401776730","2025","7","regular","2025-10-11T17:00:00.000Z","false","Augsburg","","Bethel (MN)","iii",""
"401774410","2025","7","regular","2025-10-11T17:30:00.000Z","false","Franklin","","Rose-Hulman","iii",""
"401774401","2025","7","regular","2025-10-11T17:30:00.000Z","false","Anderson (IN)","","Bluffton","iii",""
"401773082","2025","7","regular","2025-10-11T17:30:00.000Z","false","Fayetteville State","","Livingstone","ii",""
"401767699","2025","7","regular","2025-10-11T17:30:00.000Z","false","Dartmouth","","Yale","fcs",""
"401766694","2025","7","regular","2025-10-11T17:30:00.000Z","false","Colby College","","Wesleyan University (CT)","iii",""
"401777212","2025","7","regular","2025-10-11T17:30:00.000Z","false","Muskingum University","","Ohio Northern","iii",""
"401777208","2025","7","regular","2025-10-11T17:30:00.000Z","false","Wilmington (OH)","","University of Mount Union","iii",""
"401777178","2025","7","regular","2025-10-11T17:30:00.000Z","false","Otterbein","","Baldwin Wallace","iii",""
"401774424","2025","7","regular","2025-10-11T17:30:00.000Z","false","Manchester","","Capital","iii",""
"401774417","2025","7","regular","2025-10-11T17:30:00.000Z","false","Mount St. Joseph","","Hanover College","iii",""
"401767407","2025","7","regular","2025-10-11T17:30:00.000Z","false","Wofford","","Norfolk State","fcs",""
"401767616","2025","7","regular","2025-10-11T18:00:00.000Z","false","Valparaiso","","Dayton","fcs",""
"401767143","2025","7","regular","2025-10-11T18:00:00.000Z","false","Hampton","","Campbell","fcs",""
"401767154","2025","7","regular","2025-10-11T18:00:00.000Z","false","Elon","","Villanova","fcs",""
"401767242","2025","7","regular","2025-10-11T18:00:00.000Z","false","West Georgia","","Abilene Christian","fcs",""
"401767583","2025","7","regular","2025-10-11T18:00:00.000Z","false","The Citadel","","Valdosta State","ii",""
"401773737","2025","7","regular","2025-10-11T18:00:00.000Z","false","Wayne State (NE)","","Bemidji State","ii",""
"401766688","2025","7","regular","2025-10-11T18:00:00.000Z","false","Monmouth (IL)","","Illinois College","iii",""
"401766689","2025","7","regular","2025-10-11T18:00:00.000Z","false","Knox College","","Grinnell","iii",""
"401766690","2025","7","regular","2025-10-11T18:00:00.000Z","false","Lake Forest College","","Beloit","iii",""
"401766692","2025","7","regular","2025-10-11T18:00:00.000Z","false","Chicago","","Lawrence University","iii",""
"401766696","2025","7","regular","2025-10-11T18:00:00.000Z","false","Williams","","Middlebury","iii",""
"401773048","2025","7","regular","2025-10-11T18:00:00.000Z","false","Simpson College (IA)","","Coe College","iii",""
"401773159","2025","7","regular","2025-10-11T18:00:00.000Z","false","Buena Vista","","Luther","iii",""
"401773181","2025","7","regular","2025-10-11T18:00:00.000Z","false","Nebraska Wesleyan","","Loras College","iii",""
"401773237","2025","7","regular","2025-10-11T18:00:00.000Z","false","Findlay","","Hillsdale","ii",""
"401773252","2025","7","regular","2025-10-11T18:00:00.000Z","false","Hardin-Simmons","","Mary Hardin-Baylor","iii",""
"401773373","2025","7","regular","2025-10-11T18:00:00.000Z","false","Henderson State","","Northwestern Oklahoma State","ii",""
"401773418","2025","7","regular","2025-10-11T18:00:00.000Z","false","Southwest Baptist","","McKendree","ii",""
"401773456","2025","7","regular","2025-10-11T18:00:00.000Z","false","Davenport","","Michigan Tech","ii",""
"401773486","2025","7","regular","2025-10-11T18:00:00.000Z","false","Saginaw Valley State","","Roosevelt","ii",""
"401773641","2025","7","regular","2025-10-11T18:00:00.000Z","false","Central Missouri","","Northwest Missouri St","ii",""
"401773651","2025","7","regular","2025-10-11T18:00:00.000Z","false","Wheeling","","University Of Charleston (WV)","ii",""
"401773672","2025","7","regular","2025-10-11T18:00:00.000Z","false","Fairmont State","","West Virginia Wesleyan","ii",""
"401773771","2025","7","regular","2025-10-11T18:00:00.000Z","false","Augustana University (SD)","","Concordia University St Paul","ii",""
"401773785","2025","7","regular","2025-10-11T18:00:00.000Z","false","Minnesota State Mankato","","Winona State","ii",""
"401773814","2025","7","regular","2025-10-11T18:00:00.000Z","false","Edinboro University","","PennWest California","ii",""
"401773895","2025","7","regular","2025-10-11T18:00:00.000Z","false","South Dakota Mines","","Colorado School Of Mines","ii",""
"401773958","2025","7","regular","2025-10-11T18:00:00.000Z","false","Greeneville","","Newberry","ii",""
"401773990","2025","7","regular","2025-10-11T18:00:00.000Z","false","Benedict College","","Fort Valley State","ii",""
"401774020","2025","7","regular","2025-10-11T18:00:00.000Z","false","Kentucky State","","Edward Waters","ii",""
"401774178","2025","7","regular","2025-10-11T18:00:00.000Z","false","Wisconsin-Stout","","Wisconsin-Oshkosh","iii",""
"401774185","2025","7","regular","2025-10-11T18:00:00.000Z","false","Wisconsin-River Falls","","Wisconsin-Platteville","iii",""
"401774191","2025","7","regular","2025-10-11T18:00:00.000Z","false","Wisconsin-Stevens Pt","","Wisconsin-Whitewater","iii",""
"401774370","2025","7","regular","2025-10-11T18:00:00.000Z","false","Carthage","","Washington University (St. Louis)","iii",""
"401774376","2025","7","regular","2025-10-11T18:00:00.000Z","false","Illinois Wesleyan","","Wheaton","iii",""
"401774459","2025","7","regular","2025-10-11T18:00:00.000Z","false","McMurry","","LYONCOLL","iii",""
"401776738","2025","7","regular","2025-10-11T18:00:00.000Z","false","St. Scholastica","","Carleton","iii",""
"401776746","2025","7","regular","2025-10-11T18:00:00.000Z","false","St. Olaf","","Gustavus Adolphus","iii",""
"401776753","2025","7","regular","2025-10-11T18:00:00.000Z","false","Saint John's (MN)","","Macalester","iii",""
"401776763","2025","7","regular","2025-10-11T18:00:00.000Z","false","Hamline University","","Concordia Moorhead","iii",""
"401777014","2025","7","regular","2025-10-11T18:00:00.000Z","false","Aurora","","Rockford","iii",""
"401777031","2025","7","regular","2025-10-11T18:00:00.000Z","false","Concordia-Wisconsin","","Lakeland","iii",""
"401777282","2025","7","regular","2025-10-11T18:00:00.000Z","false","Grove City College","","Waynesburg","iii",""
"401777289","2025","7","regular","2025-10-11T18:00:00.000Z","false","Washington & Jefferson","","Westminster (PA)","iii",""
"401777591","2025","7","regular","2025-10-11T18:00:00.000Z","false","Greensboro College","","Huntingdon College (AL)","iii",""
"401777603","2025","7","regular","2025-10-11T18:00:00.000Z","false","Martin Luther","","Crown College","iii",""
"401777977","2025","7","regular","2025-10-11T18:00:00.000Z","false","Bentley","","Post University","ii",""
"401778026","2025","7","regular","2025-10-11T18:00:00.000Z","false","Bridgewater (VA)","","Roanoke College","",""
"401767744","2025","7","regular","2025-10-11T18:00:00.000Z","false","Robert Morris","","Central Connecticut","fcs",""
"401773176","2025","7","regular","2025-10-11T18:30:00.000Z","false","Wartburg","","Dubuque","iii",""
"401777192","2025","7","regular","2025-10-11T18:30:00.000Z","false","Marietta","","Heidelberg","iii",""
"401773946","2025","7","regular","2025-10-11T18:30:00.000Z","false","Mars Hill","","Emory & Henry College","ii",""
"401767567","2025","7","regular","2025-10-11T18:30:00.000Z","false","Western Carolina","","Furman","fcs",""
"401767390","2025","7","regular","2025-10-11T19:00:00.000Z","false","Bethune-Cookman","","Southern","fcs",""
"401767196","2025","7","regular","2025-10-11T19:00:00.000Z","false","Eastern Illinois","","Gardner-Webb","fcs",""
"401767236","2025","7","regular","2025-10-11T19:00:00.000Z","false","UT Martin","","Western Illinois","fcs",""
"401767372","2025","7","regular","2025-10-11T19:00:00.000Z","false","Alcorn State","","Lincoln (CA)","ii",""
"401767313","2025","7","regular","2025-10-11T19:00:00.000Z","false","Alabama A&M","","Mississippi Valley State","fcs",""
"401767084","2025","7","regular","2025-10-11T19:00:00.000Z","false","Montana State","","Idaho State","fcs",""
"401773754","2025","7","regular","2025-10-11T19:00:00.000Z","false","Minot State","","Jamestown College","",""
"401773889","2025","7","regular","2025-10-11T19:00:00.000Z","false","Chadron St","","New Mexico Highlands","ii",""
"401767537","2025","7","regular","2025-10-11T19:00:00.000Z","false","South Dakota State","","Northern Iowa","fcs",""
"401773387","2025","7","regular","2025-10-11T19:00:00.000Z","false","Southern Nazarene","","Ouachita Baptist","ii",""
"401773608","2025","7","regular","2025-10-11T19:00:00.000Z","false","Emporia State University","","Missouri Southern State","ii",""
"401773629","2025","7","regular","2025-10-11T19:00:00.000Z","false","Nebraska-Kearney","","Missouri Western","ii",""
"401773644","2025","7","regular","2025-10-11T19:00:00.000Z","false","Pittsburg St","","Washburn","ii",""
"401773747","2025","7","regular","2025-10-11T19:00:00.000Z","false","University of Mary","","Minnesota State Moorhead","ii",""
"401773884","2025","7","regular","2025-10-11T19:00:00.000Z","false","Western Colorado","","Black Hills State","ii",""
"401774361","2025","7","regular","2025-10-11T19:00:00.000Z","false","Carroll University (WI)","","North Park","iii",""
"401774323","2025","7","regular","2025-10-11T19:00:00.000Z","false","College Of New Jersey","","William Paterson","iii",""
"401774212","2025","7","regular","2025-10-11T19:00:00.000Z","false","Brevard College","","Southern Virginia","iii",""
"401774022","2025","7","regular","2025-10-11T19:00:00.000Z","false","Lane College","","Miles College","ii",""
"401773932","2025","7","regular","2025-10-11T19:00:00.000Z","false","Wingate","","Catawba","ii",""
"401773921","2025","7","regular","2025-10-11T19:00:00.000Z","false","Lenoir-Rhyne","","Anderson (Sc)","ii",""
"401766691","2025","7","regular","2025-10-11T19:00:00.000Z","false","Cornell College (IA)","","Ripon","iii",""
"401773133","2025","7","regular","2025-10-11T19:00:00.000Z","false","UNC Pembroke","","Shorter","ii",""
"401773336","2025","7","regular","2025-10-11T19:00:00.000Z","false","East Central (OK)","","Arkansas Tech","ii",""
"401773346","2025","7","regular","2025-10-11T19:00:00.000Z","false","Oklahoma Baptist","","Arkansas-Monticello","ii",""
"401773394","2025","7","regular","2025-10-11T19:30:00.000Z","false","Southern Arkansas","","Southwestern Oklahoma State","ii",""
"401767511","2025","7","regular","2025-10-11T19:30:00.000Z","false","North Dakota State","","Southern Illinois","fcs",""
"401773262","2025","7","regular","2025-10-11T19:30:00.000Z","false","Howard Payne","","East Texas Baptist University","iii",""
"401767560","2025","7","regular","2025-10-11T19:30:00.000Z","false","East Tennessee State","","VMI","fcs",""
"401774040","2025","7","regular","2025-10-11T19:30:00.000Z","false","Hartwick","","St John Fisher University","iii",""
"401767363","2025","7","regular","2025-10-11T19:30:00.000Z","false","Jackson State","","Alabama State","fcs",""
"401752736","2025","7","regular","2025-10-11T19:30:00.000Z","false","Texas","","Oklahoma","fbs",""
"401754562","2025","7","regular","2025-10-11T19:30:00.000Z","false","Notre Dame","","NC State","fbs",""
"401762834","2025","7","regular","2025-10-11T19:30:00.000Z","false","Western Michigan","","Ball State","fbs",""
"401754563","2025","7","regular","2025-10-11T19:30:00.000Z","false","Oregon State","","Wake Forest","fbs",""
"401760386","2025","7","regular","2025-10-11T19:30:00.000Z","false","UNLV","","Air Force","fbs",""
"401767165","2025","7","regular","2025-10-11T20:00:00.000Z","false","Charleston Southern","","Tennessee Tech","fcs",""
"401767220","2025","7","regular","2025-10-11T20:00:00.000Z","false","Southeast Missouri State","","Tennessee State","fcs",""
"401767504","2025","7","regular","2025-10-11T20:00:00.000Z","false","North Dakota","","Youngstown State","fcs",""
"401767287","2025","7","regular","2025-10-11T20:00:00.000Z","false","North Alabama","","Central Arkansas","fcs",""
"401773401","2025","7","regular","2025-10-11T20:00:00.000Z","false","Missouri S&T","","Indianapolis","ii",""
"401773434","2025","7","regular","2025-10-11T20:00:00.000Z","false","William Jewell","","Quincy","ii",""
"401773903","2025","7","regular","2025-10-11T20:00:00.000Z","false","CSU Pueblo","","Fort Lewis","ii",""
"401777141","2025","7","regular","2025-10-11T20:00:00.000Z","false","Whitworth","","NEWBERG","iii",""
"401777147","2025","7","regular","2025-10-11T20:00:00.000Z","false","Linfield College","","Pacific (OR)","iii",""
"401777163","2025","7","regular","2025-10-11T20:00:00.000Z","false","Puget Sound","","Pacific Lutheran","iii",""
"401777624","2025","7","regular","2025-10-11T20:00:00.000Z","false","Oberlin","","Kenyon","iii",""
"401778024","2025","7","regular","2025-10-11T20:00:00.000Z","false","Willamette","","Lewis & Clark College","iii",""
"401783816","2025","7","regular","2025-10-11T20:00:00.000Z","false","La Verne","","California Lutheran University","iii",""
"401767079","2025","7","regular","2025-10-11T20:00:00.000Z","false","Montana","","Cal Poly","fcs",""
"401773118","2025","7","regular","2025-10-11T21:00:00.000Z","false","West Florida","","Chowan","ii",""
"401767122","2025","7","regular","2025-10-11T21:00:00.000Z","false","Idaho","","Northern Colorado","fcs",""
"401773549","2025","7","regular","2025-10-11T21:00:00.000Z","false","Eastern New Mexico","","Western Oregon","ii",""
"401767622","2025","7","regular","2025-10-11T21:00:00.000Z","false","San Diego","","Drake","fcs",""
"401773847","2025","7","regular","2025-10-11T22:00:00.000Z","false","Lock Haven University","","Kutztown University","ii",""
"401767251","2025","7","regular","2025-10-11T22:00:00.000Z","false","Eastern Kentucky","","Austin Peay","fcs",""
"401783913","2025","7","regular","2025-10-11T22:00:00.000Z","false","Eureka College","","Benedictine University","iii",""
"401773790","2025","7","regular","2025-10-11T22:00:00.000Z","false","Southwest Minnesota State","","Sioux Falls","ii",""
"401774339","2025","7","regular","2025-10-11T22:00:00.000Z","false","Berry College","","Trinity University TX","iii",""
"401773983","2025","7","regular","2025-10-11T22:00:00.000Z","false","Allen","","Savannah St","ii",""
"401773804","2025","7","regular","2025-10-11T22:05:00.000Z","false","East Stroudsburg University","","Bloomsburg","ii",""
"401767418","2025","7","regular","2025-10-11T23:00:00.000Z","false","Grambling","","Texas Southern","fcs",""
"401767439","2025","7","regular","2025-10-11T23:00:00.000Z","false","Murray State","","Illinois State","fcs",""
"401766693","2025","7","regular","2025-10-11T23:00:00.000Z","false","Tufts","","Bates","iii",""
"401773464","2025","7","regular","2025-10-11T23:00:00.000Z","false","Northern Michigan","","Grand Valley State University","ii",""
"401773574","2025","7","regular","2025-10-11T23:00:00.000Z","false","UT Permian Basin","","Central Washington","ii",""
"401773763","2025","7","regular","2025-10-11T23:00:00.000Z","false","Northern State","","Minnesota Duluth","ii",""
"401774352","2025","7","regular","2025-10-11T23:00:00.000Z","false","Elmhurst","","Augustana (IL)","iii",""
"401774381","2025","7","regular","2025-10-11T23:00:00.000Z","false","North Central College","","Millikin","iii",""
"401777046","2025","7","regular","2025-10-11T23:00:00.000Z","false","Wisconsin-Lutheran","","St. Norbert","iii",""
"401767461","2025","7","regular","2025-10-11T23:00:00.000Z","false","East Texas A&M","","Lamar","fcs",""
"401767116","2025","7","regular","2025-10-11T23:00:00.000Z","false","UC Davis","","Northern Arizona","fcs",""
"401777072","2025","7","regular","2025-10-11T23:00:00.000Z","false","Wooster","","Denison University","iii",""
"401777285","2025","7","regular","2025-10-11T23:00:00.000Z","false","Bethany (WV)","","Saint Vincent","iii",""
"401767470","2025","7","regular","2025-10-11T23:00:00.000Z","false","Houston Christian","","Northwestern State","fcs",""
"401760391","2025","7","regular","2025-10-11T23:00:00.000Z","false","Wyoming","","San José State","fbs",""
"401773874","2025","7","regular","2025-10-12T00:00:00.000Z","false","Colorado Mesa","","Adams State","ii",""
"401773539","2025","7","regular","2025-10-12T00:00:00.000Z","false","Texas A&M-Kingsville","","Angelo State","ii",""
"401773559","2025","7","regular","2025-10-12T00:00:00.000Z","false","Sul Ross State","","Midwestern State","ii",""
"401767133","2025","7","regular","2025-10-12T00:00:00.000Z","false","Weber State","","Sacramento State","fcs",""
"401773599","2025","7","regular","2025-10-12T00:00:00.000Z","false","Fort Hays State","","Central Oklahoma","ii",""
"401767307","2025","7","regular","2025-10-12T00:00:00.000Z","false","Utah Tech","","Tarleton State","fcs",""
"401774268","2025","7","regular","2025-10-12T02:00:00.000Z","false","Pomona Pitzer","","Chapman","iii",""
"401760390","2025","7","regular","2025-10-12T02:30:00.000Z","false","Nevada","","San Diego State","fbs",""
"401760389","2025","7","regular","2025-10-12T03:59:00.000Z","false","Hawai'i","","Utah State","fbs",""
"401757282","2025","8","regular","2025-10-14T23:00:00.000Z","false","Liberty","","New Mexico State","fbs",""
"401761628","2025","8","regular","2025-10-14T23:30:00.000Z","false","South Alabama","","Arkansas State","fbs",""
"401757281","2025","8","regular","2025-10-15T00:00:00.000Z","false","Western Kentucky","","Florida International","fbs",""
"401757283","2025","8","regular","2025-10-15T23:00:00.000Z","false","Jacksonville State","","Delaware","fbs",""
"401757284","2025","8","regular","2025-10-15T23:00:00.000Z","false","Sam Houston","","UTEP","fbs",""
"401773395","2025","8","regular","2025-10-16T23:00:00.000Z","false","Southern Nazarene","","Southwestern Oklahoma State","ii",""
"401774125","2025","8","regular","2025-10-16T23:00:00.000Z","false","Olivet College","","Trine University","iii",""
"401762486","2025","8","regular","2025-10-16T23:30:00.000Z","false","East Carolina","","Tulsa","fbs",""
"401776972","2025","8","regular","2025-10-17T22:00:00.000Z","false","Maine Maritime","","Biddeford","iii",""
"401754564","2025","8","regular","2025-10-17T23:00:00.000Z","false","Miami","","Louisville","fbs",""
"401774195","2025","8","regular","2025-10-18T00:00:00.000Z","false","Wisconsin-Whitewater","","Wisconsin-Stout","iii",""
"401752872","2025","8","regular","2025-10-18T00:00:00.000Z","false","Minnesota","","Nebraska","fbs",""
"401760396","2025","8","regular","2025-10-18T01:00:00.000Z","false","Utah State","","San José State","fbs",""
"401754371","2025","8","regular","2025-10-18T02:30:00.000Z","false","California","","North Carolina","fbs",""
"401773527","2025","8","regular","2025-10-18T04:00:00.000Z","false","West Alabama","","West Florida","ii",""
"401773540","2025","8","regular","2025-10-18T04:00:00.000Z","false","Angelo State","","Midwestern State","ii",""
"401767745","2025","8","regular","2025-10-18T04:00:00.000Z","false","Wagner","","Central Connecticut","fcs",""
"401767753","2025","8","regular","2025-10-18T04:00:00.000Z","false","Mercyhurst","","Duquesne","fcs",""
"401767759","2025","8","regular","2025-10-18T04:00:00.000Z","false","Long Island University","","Robert Morris","fcs",""
"401767649","2025","8","regular","2025-10-18T04:00:00.000Z","false","St. Thomas (MN)","","Valparaiso","fcs",""
"401752879","2025","8","regular","2025-10-18T04:00:00.000Z","false","UCLA","","Maryland","fbs",""
"401760393","2025","8","regular","2025-10-18T04:00:00.000Z","false","Boise State","","UNLV","fbs",""
"401752877","2025","8","regular","2025-10-18T04:00:00.000Z","false","Wisconsin","","Ohio State","fbs",""
"401754568","2025","8","regular","2025-10-18T04:00:00.000Z","false","Syracuse","","Pittsburgh","fbs",""
"401761631","2025","8","regular","2025-10-18T04:00:00.000Z","false","James Madison","","Old Dominion","fbs",""
"401760395","2025","8","regular","2025-10-18T04:00:00.000Z","false","New Mexico","","Nevada","fbs",""
"401762489","2025","8","regular","2025-10-18T04:00:00.000Z","false","Charlotte","","Temple","fbs",""
"401762839","2025","8","regular","2025-10-18T04:00:00.000Z","false","Bowling Green","","Central Michigan","fbs",""
"401761629","2025","8","regular","2025-10-18T04:00:00.000Z","false","App State","","Coastal Carolina","fbs",""
"401756923","2025","8","regular","2025-10-18T04:00:00.000Z","false","Arizona State","","Texas Tech","fbs",""
"401752745","2025","8","regular","2025-10-18T04:00:00.000Z","false","Vanderbilt","","LSU","fbs",""
"401762491","2025","8","regular","2025-10-18T04:00:00.000Z","false","North Texas","","UTSA","fbs",""
"401762842","2025","8","regular","2025-10-18T04:00:00.000Z","false","Toledo","","Kent State","fbs",""
"401754569","2025","8","regular","2025-10-18T04:00:00.000Z","false","Boston College","","UConn","fbs",""
"401752874","2025","8","regular","2025-10-18T04:00:00.000Z","false","Northwestern","","Purdue","fbs",""
"401752878","2025","8","regular","2025-10-18T04:00:00.000Z","false","Indiana","","Michigan State","fbs",""
"401752740","2025","8","regular","2025-10-18T04:00:00.000Z","false","Auburn","","Missouri","fbs",""
"401762843","2025","8","regular","2025-10-18T04:00:00.000Z","false","Ohio","","Northern Illinois","fbs",""
"401756925","2025","8","regular","2025-10-18T04:00:00.000Z","false","Houston","","Arizona","fbs",""
"401756924","2025","8","regular","2025-10-18T04:00:00.000Z","false","BYU","","Utah","fbs",""
"401752873","2025","8","regular","2025-10-18T04:00:00.000Z","false","Michigan","","Washington","fbs",""
"401752739","2025","8","regular","2025-10-18T04:00:00.000Z","false","Arkansas","","Texas A&M","fbs",""
"401761633","2025","8","regular","2025-10-18T04:00:00.000Z","false","UL Monroe","","Troy","fbs",""
"401762488","2025","8","regular","2025-10-18T04:00:00.000Z","false","Tulane","","Army","fbs",""
"401752744","2025","8","regular","2025-10-18T04:00:00.000Z","false","South Carolina","","Oklahoma","fbs",""
"401756928","2025","8","regular","2025-10-18T04:00:00.000Z","false","UCF","","West Virginia","fbs",""
"401761630","2025","8","regular","2025-10-18T04:00:00.000Z","false","Georgia Southern","","Georgia State","fbs",""
"401773623","2025","8","regular","2025-10-18T04:00:00.000Z","false","Missouri Southern State","","Nebraska-Kearney","ii",""
"401773662","2025","8","regular","2025-10-18T04:00:00.000Z","false","Glenville State","","Concord University","ii",""
"401762487","2025","8","regular","2025-10-18T04:00:00.000Z","false","UAB","","Memphis","fbs",""
"401773720","2025","8","regular","2025-10-18T04:00:00.000Z","false","Kentucky State","","Franklin Pierce","ii",""
"401773912","2025","8","regular","2025-10-18T04:00:00.000Z","false","South Dakota Mines","","Western Colorado","ii",""
"401777090","2025","8","regular","2025-10-18T04:00:00.000Z","false","Bethany (WV)","","Hiram College","iii",""
"401777299","2025","8","regular","2025-10-18T04:00:00.000Z","false","LYONCOLL","","CENTENARY","iii",""
"401777971","2025","8","regular","2025-10-18T04:00:00.000Z","false","St. Anselm","","American International","ii",""
"401752743","2025","8","regular","2025-10-18T04:00:00.000Z","false","Kentucky","","Texas","fbs",""
"401752876","2025","8","regular","2025-10-18T04:00:00.000Z","false","Rutgers","","Oregon","fbs",""
"401754565","2025","8","regular","2025-10-18T04:00:00.000Z","false","Clemson","","SMU","fbs",""
"401767434","2025","8","regular","2025-10-18T04:00:00.000Z","false","Southern","","Prairie View A&M","fcs",""
"401767123","2025","8","regular","2025-10-18T04:00:00.000Z","false","Sacramento State","","Northern Colorado","fcs",""
"401754566","2025","8","regular","2025-10-18T04:00:00.000Z","false","Duke","","Georgia Tech","fbs",""
"401762840","2025","8","regular","2025-10-18T04:00:00.000Z","false","Massachusetts","","Buffalo","fbs",""
"401756926","2025","8","regular","2025-10-18T04:00:00.000Z","false","Oklahoma State","","Cincinnati","fbs",""
"401762490","2025","8","regular","2025-10-18T04:00:00.000Z","false","South Florida","","Florida Atlantic","fbs",""
"401752875","2025","8","regular","2025-10-18T04:00:00.000Z","false","Iowa","","Penn State","fbs",""
"401752741","2025","8","regular","2025-10-18T04:00:00.000Z","false","Florida","","Mississippi State","fbs",""
"401762841","2025","8","regular","2025-10-18T04:00:00.000Z","false","Miami (OH)","","Eastern Michigan","fbs",""
"401752738","2025","8","regular","2025-10-18T04:00:00.000Z","false","Alabama","","Tennessee","fbs",""
"401761668","2025","8","regular","2025-10-18T04:00:00.000Z","false","Louisiana","","Southern Miss","fbs",""
"401756927","2025","8","regular","2025-10-18T04:00:00.000Z","false","TCU","","Baylor","fbs",""
"401761632","2025","8","regular","2025-10-18T04:00:00.000Z","false","Marshall","","Texas State","fbs",""
"401752742","2025","8","regular","2025-10-18T04:00:00.000Z","false","Georgia","","Ole Miss","fbs",""
"401767704","2025","8","regular","2025-10-18T16:00:00.000Z","false","Harvard","","Merrimack","fcs",""
"401773673","2025","8","regular","2025-10-18T16:00:00.000Z","false","Edinboro University","","Fairmont State","ii",""
"401767553","2025","8","regular","2025-10-18T16:00:00.000Z","false","Brown","","Princeton","fcs",""
"401767568","2025","8","regular","2025-10-18T16:00:00.000Z","false","Wofford","","Furman","fcs",""
"401767773","2025","8","regular","2025-10-18T16:00:00.000Z","false","Yale","","Stonehill","fcs",""
"401767597","2025","8","regular","2025-10-18T16:00:00.000Z","false","Dayton","","Butler","fcs",""
"401799148","2025","8","regular","2025-10-18T16:00:00.000Z","false","Coast Guard","","MIT","iii",""
"401786477","2025","8","regular","2025-10-18T16:00:00.000Z","false","Framingham State","","Westfield State","iii",""
"401783902","2025","8","regular","2025-10-18T16:00:00.000Z","false","Montclair State","","Salisbury","iii",""
"401783346","2025","8","regular","2025-10-18T16:00:00.000Z","false","FDU-Florham","","Delaware Valley","iii",""
"401783334","2025","8","regular","2025-10-18T16:00:00.000Z","false","Eastern University","","Albright","iii",""
"401778018","2025","8","regular","2025-10-18T16:00:00.000Z","false","Salve Regina","","Merchant Marine Academy","iii",""
"401778011","2025","8","regular","2025-10-18T16:00:00.000Z","false","Catholic","","Moravian","iii",""
"401777777","2025","8","regular","2025-10-18T16:00:00.000Z","false","Curry College","","Nichols College","iii",""
"401777771","2025","8","regular","2025-10-18T16:00:00.000Z","false","Husson","","New England College","",""
"401777007","2025","8","regular","2025-10-18T16:00:00.000Z","false","Mass Maritime","","Fitchburg State","iii",""
"401774135","2025","8","regular","2025-10-18T16:00:00.000Z","false","Castleton","","College Of New Jersey","iii",""
"401773711","2025","8","regular","2025-10-18T16:00:00.000Z","false","Post University","","Assumption","ii",""
"401773698","2025","8","regular","2025-10-18T16:00:00.000Z","false","West Virginia State","","Wheeling","ii",""
"401773506","2025","8","regular","2025-10-18T16:00:00.000Z","false","Thomas More College","","Tiffin","ii",""
"401773474","2025","8","regular","2025-10-18T16:00:00.000Z","false","Michigan Tech","","Ferris State","ii",""
"401773281","2025","8","regular","2025-10-18T16:00:00.000Z","false","Plymouth State","","Anna Maria College","iii",""
"401773271","2025","8","regular","2025-10-18T16:00:00.000Z","false","Brockport","","Alfred State","iii",""
"401773238","2025","8","regular","2025-10-18T16:00:00.000Z","false","Findlay","","Kentucky Wesleyan","ii",""
"401773211","2025","8","regular","2025-10-18T16:00:00.000Z","false","Ohio Dominican","","Ashland","ii",""
"401773652","2025","8","regular","2025-10-18T17:00:00.000Z","false","University Of Charleston (WV)","","Frostburg State","ii",""
"401774213","2025","8","regular","2025-10-18T17:00:00.000Z","false","Southern Virginia","","Methodist","iii",""
"401774143","2025","8","regular","2025-10-18T17:00:00.000Z","false","Western Connecticut St","","Lycoming","iii",""
"401774087","2025","8","regular","2025-10-18T17:00:00.000Z","false","Juniata College","","Susquehanna","iii",""
"401774077","2025","8","regular","2025-10-18T17:00:00.000Z","false","Johns Hopkins University","","Ursinus","iii",""
"401774067","2025","8","regular","2025-10-18T17:00:00.000Z","false","Dickinson (PA)","","Franklin & Marshall","iii",""
"401774009","2025","8","regular","2025-10-18T17:00:00.000Z","false","Morehouse College","","Lane College","ii",""
"401773976","2025","8","regular","2025-10-18T17:00:00.000Z","false","Albany State GA","","Tuskegee","ii",""
"401773947","2025","8","regular","2025-10-18T17:00:00.000Z","false","Emory & Henry College","","Wingate","ii",""
"401773922","2025","8","regular","2025-10-18T17:00:00.000Z","false","Anderson (Sc)","","Carson-Newman College","ii",""
